,AML-73-001,AML-57-001,AML-22-001,AML-29-001,AML-100-001,AML-36-001,AML-30-001,AML-50-001,AML-81-001,AML-33-001,AML-43-001,AML-98-001,AML-122-001,AML-119-001,AML-108-001,AML-77-001,AML-93-001,AML-59-001,AML-55-001,AML-111-001,AML-112-001,AML-94-001,AML-35-001,AML-19-001,AML-121-001,AML-110-001,AML-62-001,AML-82-001,AML-113-001,AML-109-001,AML-72-001,AML-104-001,AML-40-001,AML-05-001,AML-52-001,AML-66-003,AML-07-002,AML-48-001,AML-87-001,AML-78-001,AML-18-002,AML-17-001,AML-85-001,AML-71-001,AML-96-001,AML-97-006,AML-64-001,AML-15-001,AML-58-001,AML-76-001,AML-04-003,AML-89-001,AML-60-001,AML-83-002,AML-115-001,AML-114-001,AML-99-005,AML-116-001,AML-79-001,AML-44-001,AML-06-001,AML-26-001,AML-47-001,AML-45-001,AML-80-001,AML-51-001,AML-107-002,AML-38-003,AML-102-001,AML-24-001,AML-67-001,AML-56-001,AML-20-001,AML-25-001,AML-39-002,AML-120-001,AML-86-001,AML-42-001,AML-88-002,AML-09-002,AML-92-001,AML-65-001,AML-02-001,AML-13-001,AML-37-001,AML-01-002,AML-118-001,AML-27-001,AML-74-001,AML-46-001,AML-63-005,AML-41-001,AML-84-001,AML-75-001,AML-61-001,AML-12-001,AML-08-001,AML-54-001,AML-69-001,AML-95-001,AML-31-001,AML-49-001,AML-11-001,AML-123-001,AML-03-001,AML-21-002,AML-91-001,AML-105-001,AML-32-001,AML-106-001,AML-34-001,AML-14-001,AML-117-001,AML-16-001,AML-70-001,AML-53-001,AML-101-001,AML-28-001,AML-10-001,AML-90-001,AML-68-001,AML-23-001,AML-103-001
AML-110-001,0.5713096869004111,0.5730730062703955,0.5500688414341175,0.5871531414179525,0.7175821727071041,0.6524050276110217,0.6619992766832765,0.5665685756789033,0.5375814478153387,0.5878256141038152,0.5998503650938669,0.5836860064692833,0.5762699269617502,0.5787979763134488,0.61760503993869,0.6118897143806314,0.6073016966551994,0.6090553950381645,0.588277256571393,0.5781994638517551,0.6034509028524022,0.5304484794368198,0.6469832384300189,0.5415417564381244,0.529465180075653,0.0,0.5897277926333043,0.6361181416889127,0.5505280304369917,0.6155903963509265,0.5663339460759822,0.5399032567184769,0.6953417108644031,0.6266065378801584,0.6663723924423535,0.6419237081330333,0.658293034556553,0.45665913442227035,0.5507228315875329,0.32161914412593884,0.625899249918157,0.665666626324479,0.46942082279385045,0.6545146842687352,0.6435486192851618,0.6591157147848034,0.6661914402016584,0.5580683273130225,0.6857332287141005,0.6042289598496001,0.6243815127514191,0.6720549382385208,0.6091040130722332,0.7123511038439959,0.6107827654748357,0.6269234695169543,0.6526226020539835,0.5584219273897832,0.275074119452553,0.5824631122722695,0.6003123047535082,0.6226884721904895,0.6169168156566954,0.49548873458043396,0.5036729718243227,0.7549644757037832,0.26724020129989623,0.5810855585845991,0.6608211989950644,0.6406656120295906,0.5122443278503579,0.5585083583494972,0.7004055205483664,0.5647713272847261,0.5603042431746112,0.5621427540922388,0.5365640046510053,0.613604295910156,0.6200211754418671,0.6013891483203023,0.5906386898277254,0.5789911397666693,0.5727903270410246,0.38819079079959984,0.6963768569626791,0.5862408691455838,0.5970645377623708,0.5163046195320825,0.559558710455974,0.5789635761398426,0.6038321896827009,0.4973835709824148,0.5838027541080284,0.6578549694658964,0.6707525110225294,0.6300766473926012,0.6096024964340241,0.5850873772424057,0.47541912957144694,0.5769852136397527,0.6597386574885018,0.682125802670581,0.5334494797369744,0.6013360850175016,0.5772280713404035,0.6723754111892963,0.5955298819242401,0.6423866172696531,0.5712045523221272,0.230429999521782,0.48081765366412743,0.5765799843503499,0.3214815945072256,0.5731318090982737,0.4823432023818027,0.6009839699423467,0.2385646042238585,0.6303604174744397,0.6163750740434688,0.5351841395588549,0.473262718748387,0.6163230925811789,0.6027219218500166
AML-62-001,0.6531860572308581,0.47293721531908295,0.5533660903344804,0.6305405532118056,0.5986971082179806,0.6018962971702438,0.567717841674043,0.5245872416857622,0.5394472119712479,0.6390177038371665,0.5265006238217422,0.5226591225720928,0.5183397921830211,0.47087366396088615,0.5272063578113065,0.5872432697844316,0.6093139208455516,0.4526030267659692,0.5432404542808134,0.5895763863368231,0.5682953440758656,0.49735170078975854,0.3457693278676093,0.5366338300635727,0.6151831524458797,0.5897277926333043,0.0,0.4414894031426121,0.5496940561197853,0.5259135832752616,0.42512261794142403,0.5549780867638137,0.5485854714581344,0.5617198911068221,0.48078261805903677,0.5379207802532857,0.6166119933037973,0.6270617328406412,0.5348545269595528,0.6017637969983134,0.6055429363227234,0.5569688268271009,0.584998351698821,0.6022145810813788,0.6619666897442045,0.6101495024121979,0.6528140804795032,0.30910345842068754,0.6404218171262523,0.573997965286153,0.5571863585248429,0.5924288627030527,0.5280444244229433,0.6674302280133849,0.5732427319035636,0.5997179283878895,0.5199647361668978,0.5182271810403503,0.5621262547509873,0.5435202111100026,0.5110267320990807,0.6382283395136505,0.5784578572975763,0.6070434310466641,0.5275898347741387,0.562397532746272,0.5725749819136143,0.44311473893788944,0.5975135014679407,0.6116655302199825,0.5913306702197629,0.5625007456377583,0.5563115398827264,0.5182766719342471,0.49824878701913256,0.6430460980040886,0.5789946024642647,0.610803625612119,0.5295917716016141,0.5945767948641001,0.49456339048850007,0.5100169328218924,0.629047172333207,0.5668813713063081,0.5994750606080527,0.4722045561261823,0.518834983249358,0.4894550929085405,0.5793751441215756,0.42603178420632837,0.5056124692038285,0.5594810372464828,0.5626929174886927,0.6114350792253742,0.44794940321854104,0.5656818457858979,0.6444377202098904,0.5195815827681629,0.6419529026791798,0.4937346428873982,0.4298891070897378,0.4600881174794087,0.5909694197743196,0.6172873514451347,0.44815286415888866,0.5056002076360736,0.5526929579096016,0.6491533960407927,0.6141166912897147,0.527601996454244,0.5774052855697729,0.5669399920062881,0.5884255645276566,0.49357086817723417,0.6257740636064368,0.5683366245753825,0.5404354361137222,0.35301931168244727,0.513045128065836,0.5104943508775039,0.5409335592110038,0.6247750826614,0.6345564549481417
AML-82-001,0.5265029849087403,0.5916211670689455,0.6277184467686874,0.6735078850170106,0.6251478981078695,0.5834869584425193,0.5144413816655252,0.5091036785388443,0.6051887561340965,0.6929384400828191,0.6167387849504216,0.5609545899260131,0.5963982540024225,0.5121920439861718,0.6209706175817153,0.6879319006682814,0.6792292544533403,0.5956307341643101,0.5662858193681712,0.6654917792677126,0.5271064006076602,0.5598035968251542,0.574827011307771,0.6912016130882548,0.4008060062952197,0.6361181416889127,0.4414894031426121,0.0,0.5437035914465198,0.612754631022477,0.4612187734754475,0.5954024773132309,0.6460118024120145,0.6195590174899961,0.6325307090263361,0.5816929034076412,0.7036317214401435,0.6708523682560104,0.6833478907700525,0.5157367075963297,0.6717819948725915,0.6063338967839703,0.661357930384875,0.7455178901071822,0.6674365874682977,0.5990657291505772,0.68962633897989,0.5500190500127358,0.5455681684174618,0.5505619750361377,0.5827980971754878,0.7749997494324895,0.6901031259374123,0.5752315033109188,0.516412096655371,0.55239717179781,0.5456956119697967,0.6109453014445128,0.6017948614359473,0.6938889100955674,0.6520717595989404,0.48724505602888246,0.5152727868973761,0.676363574459349,0.6677727761939884,0.4688584236590728,0.5980513253568555,0.5007106394449408,0.5772117955783492,0.4623786176411019,0.694014693409279,0.5816316722698783,0.5260002108344466,0.680387733915959,0.553338407246619,0.6271866341607937,0.6644951030388591,0.6790915636736985,0.6257356978137087,0.5901928611454679,0.5714249630888191,0.4802343380324431,0.4554952624319367,0.6294778322483037,0.4952310566752215,0.5862632743814196,0.6424941703859015,0.4777877159690207,0.6337677472180026,0.4657078060085632,0.5795940143483245,0.6753111029129202,0.6929514339849847,0.721353617806293,0.5930214350859145,0.3937033650805929,0.6327908478597493,0.6689765010000102,0.7309854206746502,0.6037014889746419,0.6837355194750083,0.6682632371180129,0.64572572462864,0.5408588440415142,0.588982942728128,0.6811885717841788,0.6064456608588065,0.7275867212168313,0.48347915679410625,0.6135749541654596,0.655417312660517,0.598993460766803,0.5939819855671878,0.5849056040075515,0.7385630965826642,0.7203619817349921,0.6287941951811563,0.5043778358296113,0.6774421751591645,0.6020023641789163,0.5176380491083408,0.6947345843935483,0.6641445904948906
AML-113-001,0.599939300409468,0.5674356214365635,0.5841286571685904,0.6464073919454827,0.6749587725432695,0.6268633107250425,0.5658767712782335,0.5299222050176791,0.6271794453157582,0.6367959413556947,0.5695433408634011,0.6110138637539955,0.5543158431244233,0.4513337537046217,0.5432796445868953,0.6479962811988592,0.6133381769845143,0.5042642791611205,0.4568125646636497,0.5970897023523667,0.5008412233897086,0.43694457209666326,0.6711017850971739,0.6268375452548256,0.5832997897706599,0.5505280304369917,0.5496940561197853,0.5437035914465198,0.0,0.5229525151124724,0.5499482208955977,0.5352311439484729,0.6704661460244611,0.6603502585463905,0.5917781453301075,0.673425161856272,0.6518196988950842,0.6126345385189237,0.6126230926420262,0.563935637392017,0.6171298749629823,0.4753555944484702,0.6010416839728495,0.6464969253716154,0.6906012552465679,0.6196196194785317,0.6187699543470886,0.46233949714594447,0.6136010340351633,0.5827053985255755,0.6422872178298351,0.6513049907260207,0.6758845757263865,0.6471455390193559,0.4956815315714528,0.5663872636656877,0.5858500647155089,0.5502511688723886,0.5422466227472771,0.6235021937553914,0.5995355827887872,0.6414594913936236,0.5648179094752344,0.6232929496621049,0.5577676800706943,0.6122590994811521,0.4896992256380437,0.549455027305759,0.5398353681722332,0.6199275640768234,0.6481419127923483,0.5478825310949739,0.547341904898432,0.5944743436860778,0.6589770026521607,0.51525148801091,0.6155725591696195,0.6076050095970167,0.5104217533897495,0.3716587267815097,0.5119172066011419,0.5558123418837063,0.573773492524621,0.5595053744312102,0.5638966021880402,0.5296104405900646,0.5702702364411307,0.5759981911859948,0.5040761424667934,0.5505973840818887,0.5309811943525593,0.7117549928209835,0.6409477428542134,0.4272408724521153,0.47808323771627514,0.4330691949253934,0.49914738679385595,0.6330390991122381,0.6546078663288815,0.525540712785503,0.485573425803968,0.6198199469341801,0.613310902360151,0.5805904728887361,0.5675890474099603,0.6079719045993625,0.6550155931399917,0.565605819026893,0.6069005898155876,0.5732703042939771,0.5951683303853457,0.43531361171856287,0.49363196730786885,0.4842443694709374,0.6513885950288658,0.6492790707740066,0.6138613130092373,0.4672606457119457,0.6316313063348672,0.5526498933928193,0.5748621577737716,0.6089819343101117,0.5646871906434141
AML-109-001,0.5818377052457321,0.4341914349989674,0.5796308675510214,0.5258650708367014,0.5178948460794982,0.6254961108671053,0.5342965079350871,0.5105380740213485,0.6033615177509967,0.5063658319329669,0.6309624620082087,0.6060523686174784,0.46848896952146446,0.5038650194622027,0.01966442280533187,0.6412900042428907,0.40880911667193953,0.6781417385877648,0.582053569091296,0.6126259458513653,0.5551122674404418,0.5068180678814391,0.6905770463893108,0.6424556169763207,0.5903314056495959,0.6155903963509265,0.5259135832752616,0.612754631022477,0.5229525151124724,0.0,0.46307991137122506,0.35983677251553337,0.403168017840965,0.6532552611008631,0.26953544110572136,0.5661571781090564,0.3914132027686993,0.46102434517406765,0.6277816191899241,0.6298264168695722,0.46650794929690853,0.5529944365893846,0.611308303611084,0.6513967447861913,0.6484233041492405,0.654406112201513,0.3771487552802858,0.4778467797050311,0.5295395692252698,0.6302508459341141,0.5719375807220675,0.6290449006712822,0.39129483835488055,0.6624319945387342,0.28993258713407244,0.6343123865784419,0.5553784784320831,0.474607783650807,0.6008884873278109,0.6026537044286169,0.612296339017191,0.5978587350377754,0.5373512171302848,0.6798799636358981,0.5410425965596747,0.6110017488885768,0.6272565154246533,0.567493513868085,0.5566669347853441,0.6384042224467178,0.4819870531021514,0.37941095402771396,0.5661443552372948,0.6098324981261238,0.612756607168103,0.6291983262532469,0.6150623598376461,0.6868354277619895,0.5490324295372777,0.5461285554697441,0.5435284259133852,0.632726223258604,0.6210183106043988,0.3860026712167892,0.5922697421368273,0.5035716995913224,0.4288423043546078,0.6017090062776157,0.6224369286657288,0.4678926982540792,0.28413793045497304,0.6136433752238091,0.5944557627925638,0.49412622570751574,0.594230915800547,0.5618964349013713,0.28765571906941545,0.5135565365998662,0.6418795752212999,0.6363761519926858,0.6317251080427745,0.5462233725469672,0.582881344217637,0.626599934656064,0.49820313694102647,0.5368518798424171,0.5477243049330585,0.6277127025765261,0.6622956508885594,0.6214015024283274,0.6304961155062041,0.5730852332766304,0.5636283964125148,0.48283522192266226,0.34939235589887896,0.6111423319881599,0.6141990716182459,0.48409067535543704,0.5375563753080501,0.511779045851933,0.6174328330231449,0.609270176139796,0.6451677207237801
AML-72-001,0.5708791939611547,0.49322357701133435,0.5806761697034291,0.5814249654591672,0.592059290845141,0.5941245376011726,0.5474882338773992,0.46153581845664016,0.6180041019595645,0.6362695542228409,0.6304249942151459,0.44860004904669437,0.45401367227053957,0.5047395406011246,0.4683966236577275,0.6741582585647756,0.6069110758097911,0.6488929780055309,0.5890467045884268,0.5912401073197906,0.5413051509552935,0.6037750549172263,0.46627496160060944,0.6228408797004364,0.5842829334292319,0.5663339460759822,0.42512261794142403,0.4612187734754475,0.5499482208955977,0.46307991137122506,0.0,0.5572329223212492,0.6221323209835798,0.66163844441526,0.5510497876208242,0.49055035036942385,0.6366152549632379,0.5729977639511756,0.6066268255644802,0.6051937627179904,0.5765681022152371,0.5494453242084951,0.6208478615651591,0.630451893731043,0.7000563210586102,0.674646208344864,0.6811631347200172,0.5104076599129383,0.675821481732338,0.6593750951564743,0.6007197497339771,0.6435806880856496,0.6023167114328114,0.7439142023894991,0.5421577610787466,0.5853566254209058,0.6082530419099197,0.44135936095742445,0.5531439510465352,0.620798432761925,0.6181389680023563,0.6380129315664825,0.5335309103854476,0.6232775527641903,0.5195163234459972,0.6627851149727282,0.5331449677968195,0.6112890440747031,0.55517921887571,0.7399000780437524,0.6264567815077727,0.5371942407222765,0.5474570671304572,0.5841857912460284,0.3941899826700872,0.5781844474309578,0.5332200670219387,0.604280441816936,0.5402157967823007,0.5403083440070175,0.6081563679620013,0.6361275200502099,0.5815277230233606,0.5033468653438268,0.5894636326298006,0.52789591954072,0.5247601599980858,0.5497307834132987,0.5655922660987074,0.01530285556922062,0.46945768509068053,0.6292143746075718,0.5673647768048862,0.6008601228084234,0.5496901732339361,0.4537393609003143,0.6371808177252409,0.5994315542044615,0.638323186462024,0.6191191256366422,0.5325650319008055,0.5632911200752848,0.5910111365983305,0.6256538571682134,0.4733732112918432,0.5611270409730225,0.5190400252425147,0.684383103480465,0.6638145405135321,0.5283400843018516,0.6026818258507702,0.502541828595945,0.5701735216159309,0.6779812434537603,0.6731750055833967,0.6111151807390722,0.5753193074392265,0.594212296293801,0.6336165422942314,0.5095908395856517,0.5908171126853126,0.6357175609912575,0.6449711128881026
AML-104-001,0.46215818737797565,0.5966285810355214,0.5288603929904805,0.5006953600180317,0.592663020044675,0.5828246474284238,0.5319980086506778,0.5565609576034096,0.5670816158823363,0.54148757432003,0.4910555316981684,0.5509574418498242,0.544676001073574,0.5239261745637809,0.35159256933465033,0.4939322692493039,0.4954428735225911,0.5675556319083142,0.5610406880840988,0.5139814967833294,0.5831776671343611,0.5339510442931661,0.5879283411514882,0.5487486891351663,0.6190592355990516,0.5399032567184769,0.5549780867638137,0.5954024773132309,0.5352311439484729,0.35983677251553337,0.5572329223212492,0.0,0.4126003114488762,0.5832570343929907,0.3054130418979607,0.6228510881783595,0.30816453654285336,0.2895236388191803,0.5469211020506919,0.5380389756264248,0.27616942777738906,0.6527915838116811,0.4832195809567479,0.5178519035539094,0.6154471412569076,0.6797590658089154,0.3815460016556871,0.5715238407583065,0.5068294373128699,0.5897065901538602,0.5673042896724276,0.5376420118354879,0.35835555253419693,0.5505016522327227,0.3720748261268979,0.495961574695977,0.582043808639787,0.562094132057646,0.5184574205893313,0.5297713472723093,0.5582372459820891,0.6870375885794111,0.5398445754690676,0.6044708380461077,0.5808014131471282,0.6858412720367917,0.6006472512954097,0.543728595682432,0.5617590442605027,0.6021677323025352,0.3825443323823702,0.017773523612182873,0.6247240300434089,0.529765101952651,0.48366068858448497,0.5305579222453263,0.5479358713695199,0.5844006867498897,0.6088404702004919,0.49967492832833327,0.5083699230298173,0.5185610083673786,0.5368842636171622,0.35002651106964056,0.6100738736929914,0.5689841559423553,0.6209941096862063,0.5908477258508055,0.6264015987323355,0.5472154382905952,0.2373512361597212,0.6236936780103818,0.45887049073275143,0.6507678138146449,0.5370099843687901,0.5560812534029164,0.316282394048362,0.5981452391355361,0.608307002686477,0.5208223720038441,0.612789039779577,0.632790120709387,0.5848344478610457,0.5758722257824345,0.566237677768685,0.5880600434118259,0.5682218666475787,0.6155655451410333,0.589036616257179,0.5425061868809085,0.5434803800363107,0.611235740818614,0.471490161184171,0.3143040620324298,0.3876392567097744,0.5720141363865405,0.5540876444052183,0.533348569820854,0.5448570652030515,0.49170456239418914,0.628113382756532,0.5152566769148794,0.5630489261814416
AML-40-001,0.5893981262432917,0.5824101973638246,0.621443505966017,0.6745150713909079,0.5131088539260799,0.4914785923019561,0.5110397031011475,0.6142401968856306,0.4170347597786057,0.6411325837349784,0.6377499651524162,0.7132638555004176,0.600030059484163,0.6284586210140451,0.3971200564121472,0.49227445118512936,0.6642224125308317,0.7173946756976761,0.7032583630779194,0.6980944916169083,0.6518937673064054,0.6574206629115973,0.6019065525108367,0.6412933123874087,0.576064327901054,0.6953417108644031,0.5485854714581344,0.6460118024120145,0.6704661460244611,0.403168017840965,0.6221323209835798,0.4126003114488762,0.0,0.3675745103992112,0.30900743775522055,0.6334436651724821,0.5117230479763414,0.5591632363008485,0.6448587201056583,0.7180598829695491,0.4873537957077685,0.5939058995190388,0.6708690923172937,0.6028393336723901,0.47744086429152466,0.6467486057552592,0.4164314626411977,0.594894023663401,0.6830659948462056,0.38447345421397117,0.5305700404315461,0.6054149819679308,0.44547805629610226,0.5424590117195321,0.5019774382622431,0.6418417721762348,0.6291312839696722,0.613230707647402,0.6463498062816477,0.642977976592161,0.49338011936759285,0.513790437989464,0.5610461706417097,0.658607854230588,0.6245387025019478,0.4585958604891017,0.6956441603123721,0.5191361323817687,0.6681193994791574,0.6687227652389541,0.5023416191657779,0.4196471615090881,0.6054315779108346,0.6332151141657375,0.6887782069949109,0.7095043069197617,0.7044921721390034,0.630277672068452,0.6128078954957817,0.577725649221858,0.6593104622979613,0.6248152824207174,0.6545512430996934,0.4621069848584236,0.5701349825068469,0.5473988417000006,0.6258709114413075,0.6061602595926429,0.6461935673175824,0.6081073404009786,0.3890071030553245,0.6063632411427305,0.6249611341114016,0.6334255640373141,0.605740132052675,0.6124753038446851,0.5558900315763058,0.6354679632249772,0.6743905670841086,0.6389520206473223,0.504059443499116,0.5497469794538574,0.6782006535721384,0.7314892389713081,0.5381777714106786,0.49597374164190755,0.6969649750344991,0.6857907546755233,0.658887985963786,0.6525863673699204,0.6306337797168209,0.636826352896155,0.6834621153291778,0.5247139892571635,0.4184791615146908,0.5015176220141587,0.685355318195422,0.5733013048455254,0.6322579049546334,0.5482631963553046,0.6631368612757267,0.6341097963235369,0.6487340585948989
AML-05-001,0.4943980978775392,0.6193309925870409,0.4889007339928071,0.6477592236437774,0.6896128015361168,0.2627233486348929,0.6554880315786893,0.4538849508725541,0.28914766075442366,0.6811019394672,0.5789179859833717,0.6891845963452141,0.66787575661059,0.6430232053032783,0.6363813792909602,0.588994112455662,0.693170015288298,0.6491363403635707,0.6413271049039679,0.6594886633972724,0.6836497984289891,0.5856703375635975,0.38048818152593256,0.5965239228551982,0.5731142743502815,0.6266065378801584,0.5617198911068221,0.6195590174899961,0.6603502585463905,0.6532552611008631,0.66163844441526,0.5832570343929907,0.3675745103992112,0.0,0.6157364866499014,0.5854824117558217,0.6751422896802993,0.6839125242359133,0.6213287775471827,0.6401051576749033,0.6656890047115028,0.4623949390438914,0.6248707693779239,0.4288863471202785,0.4994031061562798,0.6317920085817544,0.601445381985878,0.6440228941213684,0.669635160704465,0.391328605329324,0.5190507595266571,0.5952568349013289,0.6025683545454392,0.660385825172563,0.705397961667452,0.5787670515965672,0.5828762982850823,0.6174636184424651,0.595731214971438,0.6087394573672401,0.5069891242628183,0.49825056006527113,0.566270736057183,0.6518980862774537,0.6676221216287959,0.5009808007553289,0.6174639958341889,0.5849529522823094,0.5321076972608788,0.49298427490174257,0.5978313326815891,0.5853418566983134,0.5894952783236638,0.5995653919491052,0.6100905320427867,0.688441973120548,0.6272226021994636,0.625267388382068,0.6255866080217007,0.5790265702222094,0.6424110781213757,0.5666803733392392,0.614030700284715,0.6527068771899416,0.6080286497732108,0.5790857411854214,0.641374544193767,0.604782792653151,0.6876129277470635,0.6561578741880107,0.6576286651304213,0.6930650607880549,0.5955090428336777,0.5192810006403413,0.6824261584688833,0.6110491858607701,0.6590741345731457,0.5855604778378802,0.514696896648144,0.5495359949649588,0.6769562900197061,0.4097266713469494,0.6241222457650359,0.6521373932443535,0.5794219648627676,0.6494123170514434,0.6584439869895611,0.6449389321534269,0.5098775045832826,0.599549304504285,0.4869145411065423,0.7058332156380214,0.6663245859979241,0.6755959686210475,0.6183827226275382,0.4752190251605197,0.6109908381047617,0.6222542300499156,0.5757721088787311,0.5585725051369199,0.663657488036967,0.5814707031616843,0.5727136414755541
AML-52-001,0.6226666276866966,0.555143377584512,0.6041202023118855,0.5747548273967136,0.4249055173923194,0.6638324083630234,0.5700997661293956,0.5598840074690095,0.5849899255124034,0.6153515325499357,0.49906933847968127,0.6454451026383359,0.5370630866685995,0.5593184921959924,0.25915106822392386,0.6303252978447197,0.6091572817871409,0.7047730339302526,0.6167170997403653,0.6057582688574592,0.6025274457751502,0.6157450390699722,0.5839967022044479,0.5550004371272107,0.6406573294537367,0.6663723924423535,0.48078261805903677,0.6325307090263361,0.5917781453301075,0.26953544110572136,0.5510497876208242,0.3054130418979607,0.30900743775522055,0.6157364866499014,0.0,0.6740993908971289,0.4015708229523337,0.39976025851709385,0.5843801006646041,0.6701427354803716,0.39345370665088464,0.6288788054714473,0.6306658691636857,0.6792273435071932,0.6681856901118062,0.6156827985634172,0.5176140095797828,0.5520823756202615,0.6094740618409145,0.6198463847898017,0.6402735944224047,0.6158923944085803,0.2894026340936474,0.6533909243667175,0.44026786934263196,0.6435235662635418,0.530459260587333,0.524979276216512,0.5969012239143809,0.49835619777878637,0.5423015608291211,0.6772941053886711,0.5509775360666245,0.6797632398617183,0.5596671099210089,0.573000802074118,0.6819859851319432,0.6239812709047596,0.6149519520512965,0.6050796989995719,0.46701744906989207,0.29662207816434816,0.6584756705513946,0.5279963547732204,0.6152523552342861,0.6630147678011843,0.6040860803540041,0.6559928624620807,0.5278540732221162,0.6202545532309747,0.5859034567072159,0.5327157655653918,0.640586232602232,0.3830280720968495,0.6147748682314726,0.4758350195329992,0.5777853811894983,0.5262448381719957,0.6478708666811368,0.5351345397817311,0.26250950525483097,0.6831932653222379,0.5010663179659325,0.6378037045539191,0.62681625435442,0.5813817931164781,0.44894019968516385,0.5302094279788673,0.6472090437117013,0.5409673759206249,0.5688417930683992,0.4763010522631955,0.6708148753497891,0.6697396699391193,0.4446554681532616,0.5357140426566038,0.6395567624281202,0.683972177627374,0.6070601232503434,0.6202418701831602,0.6542691197047785,0.5935687046742492,0.5710495488220342,0.4662932508413129,0.5081748255564194,0.5872018956633622,0.5917892922611098,0.45146205413087326,0.5684200882513493,0.5520725167855332,0.5276399232712758,0.6768787710879627,0.7265436693513854
AML-66-003,0.5856336557904973,0.5467457272609744,0.5707929075700728,0.3501785206434511,0.5952053438620246,0.5849530972161188,0.5885212106748811,0.6581423219207051,0.6254530329337845,0.6148520833141089,0.6356991593922823,0.5238939431153208,0.5698694253054908,0.6774145445186042,0.5388333838809674,0.5207508824612819,0.5402248602383155,0.6719912088023805,0.5225992010548388,0.5845734581091337,0.6615294707695825,0.5663679808592031,0.4431837021930294,0.7133082475803352,0.6843823670618376,0.6419237081330333,0.5379207802532857,0.5816929034076412,0.673425161856272,0.5661571781090564,0.49055035036942385,0.6228510881783595,0.6334436651724821,0.5854824117558217,0.6740993908971289,0.0,0.6494960470491187,0.7016450722040339,0.6794028877750704,0.5775462880864395,0.5779888778280629,0.5978058350125508,0.6240348849150563,0.5109769025436451,0.6441512111448344,0.6258628294593445,0.5091543939517537,0.6482872206966172,0.558577603097768,0.6033405382897539,0.5742820969966907,0.5210390347174101,0.4447461210032877,0.6445780398909692,0.5965921284336035,0.5585477717247924,0.5671759051901406,0.6298713632231845,0.6138929433089839,0.7108803874397189,0.5822036953122343,0.6798547487640769,0.6372164972379699,0.3546451888796087,0.6816018771570282,0.6945897701131635,0.6399141063463679,0.6059899852425086,0.6740119042796835,0.6643063448384146,0.5887290701578476,0.6205699021569923,0.5403941055454706,0.578331163813845,0.5079775200682219,0.6467422356778493,0.6241983470301671,0.5361996468928873,0.6851685212339658,0.6753146053674807,0.662005683141188,0.6099510849739538,0.641483238207621,0.6809266605152944,0.5214217291053531,0.6299184170122303,0.5533417262203348,0.6540613334223976,0.5783549812293294,0.4870108681374834,0.6337469854659267,0.5792103492697935,0.5499283041060858,0.5440356002156763,0.5450544693375071,0.5443451427497136,0.5667500683365858,0.4754489755875969,0.6462900972798855,0.710062118115734,0.5624665518013481,0.5828254072504542,0.4884339993896315,0.6405301512049532,0.6393598295645,0.5780894969594719,0.4239036016125619,0.6320188959270908,0.700500923188907,0.6135950695880898,0.5432001209019437,0.5598587560104058,0.6809303092128961,0.6699264248858445,0.521225704887122,0.55198621246974,0.6067870795672314,0.724854035819598,0.544186485522913,0.5660793394619426,0.6876897392557895,0.5074907890905129,0.565377529062068
